#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
268,2024-02-21,455.00,1.11,466.00,443.20,450.00,"4,752","2,158,759.70"
269,2024-02-20,450.00,-1.64,460.00,446.00,449.00,"9,796","4,443,536.00"
270,2024-02-18,457.50,-2.06,467.50,450.00,458.00,"11,769","5,381,031.30"
271,2024-02-15,467.10,0.26,474.00,457.40,473.90,"13,797","6,459,486.00"
272,2024-02-14,465.90,-2.33,476.00,458.00,467.60,"25,507","11,837,835.80"
273,2024-02-13,477.00,-0.83,500.00,465.90,481.00,"50,699","24,193,652.80"
274,2024-02-12,481.00,1.48,486.40,460.10,465.00,"10,270","4,846,602.00"
275,2024-02-11,474.00,-2.87,497.70,461.20,497.70,"30,748","14,505,069.40"
276,2024-02-08,488.00,4.56,504.00,460.00,466.00,"34,192","16,606,887.00"
277,2024-02-07,466.70,9.99,466.70,419.20,432.00,"50,136","22,741,780.80"
278,2024-02-06,424.30,1.51,426.00,411.20,426.00,"2,756","1,153,790.00"
279,2024-02-05,418.00,0.72,422.90,410.00,422.90,"1,825","757,700.10"
280,2024-02-04,415.00,1.47,421.20,402.10,402.10,"5,925","2,438,103.90"
281,2024-02-01,409.00,-3.83,425.00,408.00,421.00,"15,705","6,556,489.50"
282,2024-01-31,425.30,-2.48,454.00,424.90,442.00,"12,349","5,398,959.20"
283,2024-01-30,436.10,0.48,445.00,428.00,428.00,"18,099","7,934,155.20"
284,2024-01-29,434.00,-0.91,444.00,427.30,440.00,"11,074","4,825,300.00"
285,2024-01-28,438.00,6.8,438.00,406.00,410.00,"30,255","12,813,677.00"
286,2024-01-25,410.10,2.53,419.70,396.20,396.20,"13,461","5,558,060.90"
287,2024-01-24,400.00,1.52,414.10,395.10,395.10,"9,440","3,815,434.00"
288,2024-01-23,394.00,-1.01,407.00,392.30,396.00,"9,618","3,815,375.00"
289,2024-01-22,398.00,-4.44,418.70,396.20,410.50,"14,002","5,692,629.50"
290,2024-01-21,416.50,-1.3,430.00,412.60,430.00,"14,580","6,116,294.40"
291,2024-01-18,422.00,0.48,440.00,412.00,412.00,"10,065","4,229,475.10"
292,2024-01-17,420.00,-5.83,450.00,417.00,439.00,"26,560","11,471,944.90"
293,2024-01-16,446.00,-1.33,460.90,443.00,456.00,"17,441","7,834,980.20"
294,2024-01-14,452.00,7.08,459.00,422.10,430.00,"22,533","9,968,273.20"
295,2024-01-11,422.10,3.2,433.00,402.10,402.10,"20,515","8,609,441.00"
296,2024-01-10,409.00,2.25,417.00,392.00,392.00,"21,294","8,759,601.70"
297,2024-01-09,400.00,-1.45,424.00,398.00,404.00,"26,096","10,718,721.00"
298,2024-01-08,405.90,3.55,406.00,388.20,388.20,"10,028","4,015,053.00"
299,2024-01-07,392.00,-0.23,400.70,388.00,392.50,"15,793","6,222,002.00"
300,2024-01-04,392.90,2.85,408.00,383.00,384.00,"22,360","8,807,414.40"
301,2024-01-03,382.00,2.69,386.00,364.70,364.70,"5,420","2,035,366.50"
302,2024-01-02,372.00,-1.85,380.00,367.90,380.00,"6,888","2,568,526.10"
303,2024-01-01,379.00,-1.35,395.00,379.00,384.20,"9,908","3,830,260.70"
