#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
1494,2018-07-12,150.00,-0.66,152.00,150.00,150.00,411,"61,860.00"
1495,2018-07-11,151.00,-5.03,160.00,151.00,160.00,"1,063","163,782.00"
1496,2018-07-10,159.00,7.43,159.00,150.00,150.00,"1,142","177,713.00"
1497,2018-07-09,148.00,0,149.00,146.00,146.00,512,"75,816.00"
1501,2018-07-08,148.00,0,149.00,148.00,148.00,90,"13,340.00"
1502,2018-07-05,148.00,0,153.00,146.00,148.00,512,"76,286.00"
1503,2018-07-04,148.00,0.68,149.00,148.00,148.00,30,"4,450.00"
1504,2018-07-03,148.00,-1.34,149.00,147.00,147.00,620,"91,670.00"
1505,2018-07-02,149.00,0.68,149.00,146.00,148.00,210,"31,180.00"
1506,2018-07-01,148.00,-1.33,148.00,148.00,148.00,30,"4,440.00"
