#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
220,2024/05/06,434.00,-1.36,450.00,432.00,440.00,"14,188","6,218,632.80"
221,2024/05/05,440.00,-0.09,441.00,431.20,433.00,"17,014","7,420,440.70"
222,2024/05/02,440.40,-1.45,464.00,440.00,455.00,"29,996","13,476,559.40"
223,2024/04/30,446.90,2.03,448.00,430.20,430.20,"17,001","7,509,687.20"
224,2024/04/29,438.00,0.02,438.00,433.00,435.10,"8,336","3,626,154.30"
225,2024/04/28,437.90,1.48,437.90,428.00,429.00,"11,095","4,809,535.40"
226,2024/04/25,431.50,0.35,433.00,425.10,425.10,"7,233","3,103,774.80"
227,2024/04/24,430.00,0.47,436.50,425.30,425.30,"5,363","2,311,758.40"
228,2024/04/22,428.00,-2.26,434.00,425.00,431.00,"10,575","4,521,301.80"
229,2024/04/21,437.90,2.43,437.90,421.20,421.20,"11,749","5,018,759.00"
230,2024/04/18,427.50,-0.88,430.60,427.50,430.10,"6,828","2,930,879.20"
231,2024/04/16,431.30,-0.62,435.00,430.10,430.10,"7,239","3,126,539.90"
232,2024/04/15,434.00,-1.14,445.00,433.40,437.00,"11,637","5,099,239.80"
233,2024/04/14,439.00,-2.23,449.00,439.00,449.00,"12,581","5,551,207.00"
234,2024/04/10,449.00,-1.97,458.00,446.00,457.00,"9,115","4,093,730.20"
235,2024/04/09,458.00,-0.22,461.20,451.50,460.00,"18,679","8,523,145.40"
236,2024/04/07,459.00,4.32,459.00,437.50,437.50,"24,628","10,970,136.90"
237,2024/04/04,440.00,-0.45,446.70,437.20,438.00,"9,097","4,014,811.60"
238,2024/04/03,442.00,0.45,446.50,436.10,440.00,"13,656","6,043,428.30"
239,2024/04/02,440.00,-0.23,441.00,434.10,441.00,"15,073","6,604,295.00"
240,2024/04/01,441.00,0.46,447.70,434.00,434.00,"16,272","7,150,633.50"
241,2024/03/31,439.00,-0.45,442.90,435.00,436.70,"10,464","4,582,488.00"
242,2024/03/28,441.00,-0.38,442.50,436.10,441.00,"7,808","3,434,258.60"
243,2024/03/27,442.70,-0.52,449.00,440.00,440.00,"16,863","7,453,036.90"
244,2024/03/26,445.00,-0.22,449.80,441.00,446.00,"11,057","4,902,944.90"
245,2024/03/25,446.00,-1.33,450.00,441.00,446.10,"10,320","4,583,867.50"
246,2024/03/21,452.00,-1.74,460.00,449.10,452.00,"13,643","6,183,773.00"
247,2024/03/20,460.00,-0.86,470.00,455.00,470.00,"10,974","5,038,632.40"
